wdpaid|name|the_geom
555580760|Ujście Warty|0101000020E610000034DAF3BB24692D4050B2DC0CF6464A40
555580761|Puszcza Kampinoska|0101000020E6100000C8AC1EA0EF97344008644902F22A4A40
555580762|Ławica Słupska|0101000020E6100000E672095C7FC3304014134AB508784B40
555580763|Bieszczady|0101000020E6100000E5971CFED170364014C88C27CA974840
555580764|Tatry|0101000020E61000006DB9CA55EFF23340E8C3FC47CCA04840
555580765|Sierra de Grazalema|0101000020E6100000B632C5FC538915C080A5CB86485B4240
555580766|Ordesa y Monte Perdido|0101000020E61000009EAFD144AE19B43F40E91D71FF4D4540
555580773|Marismas del Odiel|0101000020E6100000B07E4564C2F71BC0441A705E689C4240
555580775|Aigüestortes|0101000020E6100000351D471C089BEF3FD810D52EC2414540
555580776|Delta de l'Ebre|0101000020E6100000069D9C478260EB3F8C5A9ECAB3544440
555580778|L'Albufera|0101000020E61000001CA509A463DDD5BFB4F6CA6BEEA64340
555580786|Hanság|0101000020E6100000B0FBA3F8994C3140E8E5D62F6EE14740
555580788|Izsáki Kolon-tó|0101000020E6100000F24511D1EE593340584D7CC786614740
555580780|Északi-Bakony|0101000020E61000003694C7F66EA63140F43B42AA41A14740
555580781|Balaton|0101000020E610000090091FBC32D33140A09D7327A0704740
555580782|Kis-Balaton|0101000020E6100000D635705F732F3140688108A1BE504740
555580783|Vértes|0101000020E6100000AC29766CDA653240BCA25F8B58B84740
555580792|Al Jabal Al AKhdar Scenic Reserve|0101000020E6100000B351D047CEE04C4080D84E45BE243740
555587632|Teijon kansallispuisto|0101000020E6100000A7F78B4C10F33640DCBB1D867B1C4E40
555580939|Abernethy|0101000020E61000002AD8980DAF930CC080CFEE8177954C40
555580940|Forsinard Flows|0101000020E6100000FCD687ACC4040CC094A22C4E05324D40
555583111|Numatina|0101000020E6100000CEE727E6645E3B4000D884DF461F1C40
555588166|Runswick Bay|0101000020E6100000E401F439E297E6BF484AF19318484B40
555583116|Espacio marino de la Costa de Ferrolterra - Valdoviño|0101000020E610000045843E6535B020C0D090484D0EC64540
555583117|Espacio marino de la Costa da Morte|0101000020E6100000003A38CB249722C01C80C9D7AF9A4540
555583118|Banco de Galicia|0101000020E6100000D6D4C9725D4B27C024986D8B58454540
555581076|Dee Estuary|0101000020E61000001A8BCC14C6E108C0AC44A8D80CA54A40
555581063|Geltsdale|0101000020E6100000BAE2439E25C404C0788C581C52744B40
555581065|Lake Vyrnwy|0101000020E6100000FA7548F035340CC0CCC900C713654A40
555583119|Espacio marino de las Rias Baixas de Galicia|0101000020E6100000C2333FCE7A5422C0887BB5DB622D4540
555583120|Golfo de Cadiz|0101000020E61000006761BE1D692D1BC03056BA7972614240
555583121|Espacio marino del Tinto y del Odiel|0101000020E61000005691D5D2649B1BC0982A859E3F914240
555581085|Leighton Moss & Morecambe Bay|0101000020E6100000446314DEE29906C050D6BAD760114B40
555581086|Loch Gruinart & Ardnave|0101000020E6100000223472DBC36419C00CF624F2B5EB4B40
555581113|Hoy|0101000020E61000006F062777DCED0AC0483271392B724D40
555588168|The Swale Estuary|0101000020E610000070F6FCE2E0E4EF3F849E9A2647AF4940
555581145|Strangford Lough|0101000020E61000009C99E71CBC9F16C0045B36F170474B40
555581223|Buttermere Valley|0101000020E6100000DE1FF11169290AC0107BEAC300494B40
555581277|Derwent and Howden Moors|0101000020E61000003AF8B1DCA262FBBF40B188AD15B84A40
555583001|Caye Brokel Conservation Zone|0101000020E6100000A6B0F653FEFC55C028679DD568293140
555581310|Ennerdale|0101000020E6100000B42FFE7EA72E0BC0C09135C7723F4B40
555581313|Eskdale|0101000020E61000006C3F23EEC92E0AC0141DBFE0C8364B40
555583004|General Use Zone|0101000020E61000002F0DC09A00F655C0A06CF7705E6A3140
555581388|Holnicote|0101000020E6100000A0F754825EAA0CC09813C6199A984940
555581390|Hope Woodlands|0101000020E610000023504BADC3C9FDBF5CEFA12BCEB34A40
555583122|Espacio marino de la Bahia de Cadiz|0101000020E610000099BA6E50A7F518C044FE92F413344240
555583080|Aliwagwag|0101000020E6100000F6C459A8D48F5F40E0E0169100F41E40
555581594|Wasdale|0101000020E6100000559A940163B40AC0BCEF9452733A4B40
555588825|Sierra de Cabrera-Bedar|0101000020E610000028A989189214FFBF6834545A198D4240
555581625|Ysbyty Estate|0101000020E61000000E298F7ECE870EC0A4BDFCE68F7F4A40
555583081|Calbayog-Pan-As Hayiban|0101000020E61000009752C40D861D5F4070A6FC64BF7C2840
555582978|Guanaja 2|0101000020E610000093F61F0C4E7855C0B0A43AC9487A3040
555582979|Islas de la Bahia|0101000020E610000067846ED62A8655C01806C5F955533040
555582981|Montaña de Botaderos|0101000020E610000036E5121B587F55C0A09269A40DF62E40
555582982|Montaña La Botija|0101000020E6100000228DA6BF13B355C0F07CBEFB9DA82A40
555582983|San Pedro Sula, Cofradia y Naco (Merendón)|0101000020E6100000E2F4ED1FAA0856C0906BFF5BAD042F40
555582991|Montaña de Mico Quemado y las Guanchias|0101000020E610000064693A1FE3F055C030EBC102EAAA2E40
555582992|Nombre de Dios|0101000020E6100000447DEEB878A855C0609F30E4357B2F40
555582993|Sabanetas|0101000020E61000006FCEFB85AF0556C080BD0B7A40182C40
555582995|Maugre Caye Conservation Zone|0101000020E61000003C0F865F67F255C088331E3045A13140
555582999|Vincent's Lagoon Special Management Area|0101000020E6100000CC706BCB00F555C088DDD80FD87D3140
555588826|Ramblas de Gergal, Tabernas y Sur de Sierra Alhamilla|0101000020E6100000E784F0838E0E02C0E805F3520F754240
555583007|Blackwater, Crouch, Roach and Colne Estuaries|0101000020E6100000343D9954E2CCF03F20646B80C9DC4940
555583008|Chesil Beach and Stennis Ledges|0101000020E61000004CED1D71B14604C08C9EC3381C4D4940
555583084|Kalbario-Patapat|0101000020E61000002C0299DE61395E40881F956FB18A3240
555583010|Folkestone Pomerania|0101000020E61000006B0DF00C6280F43F6CFB4429D7824940
555583011|Fylde|0101000020E610000002F4DE71EE9909C0B8FAC852D0DB4A40
555583012|Isles of Scilly|0101000020E61000005A2EE8F4A4A718C0E8AC1243CA024940
555583013|Kingmere|0101000020E61000000B134E98F8BCDDBF4856C0A2DA5C4940
555583014|Lundy|0101000020E6100000BEB036570F9812C0B47F31D779974940
555583015|Medway Estuary|0101000020E6100000E60D7221E9FDE33FDCA9BB4AA8B54940
555583016|Padstow Bay and Surrounds|0101000020E6100000FA178438D85614C0A478B9E841464940
555583085|Lake Lanao Watershed Reservation|0101000020E61000005C5EB4E2F2125F4060086166866A1F40
555588827|Sierra de Gador y Enix|0101000020E6100000180DEFC54B2706C0E03297564E744240
555583021|Thanet Coast|0101000020E6100000EA49F47ACE9AF73FF4EA772901AF4940
555583019|Skerries Bank and Surrounds|0101000020E6100000C1D4373C89E00CC0A40C87D8521A4940
555583033|East Caithness Cliffs|0101000020E610000020CA629915A70AC0908BB354A4224D40
555583034|Fetlar to Haroldswick|0101000020E6100000907611331D60E9BF8492D3880D554E40
555583088|Mount Inayawan Range|0101000020E6100000FED2F09AF6FD5E408017D8B922371F40
555583089|Northern Negros|0101000020E6100000982E36C388D15E40903AA245AD3F2540
555588828|Sierra del Alto de Almagro|0101000020E6100000BA4802709694FDBF4C889DBC17AF4240
555583025|Whitsand and Looe Bay|0101000020E6100000384E530C826811C0E8C86973CF2B4940
555583026|South Dorset|0101000020E61000004886E9980FB301C0CC9D24C05D314940
555583027|East of Haig Fras|0101000020E6100000EA5ED3BAAC9C1AC03C886F5EC53F4940
555583028|North East of Farnes Deep|0101000020E6100000830097742193E3BF2C844CD4E0E04B40
555583029|South West Deeps (West)|0101000020E61000005A8DB295082122C0C8526531948A4840
555583030|Swallow Sand|0101000020E6100000C7F76934BB39E53FD0271658FDDF4B40
555583031|The Canyons|0101000020E6100000623CFF4FE25B23C0287E1719912A4840
555583032|Clyde Sea Sill|0101000020E61000008D504B0E5BB015C0F8AF98BD9E954B40
555583036|Loch Sunart|0101000020E6100000F8DADBA8AB6617C07824AF52AA554C40
555583037|Loch Sunart to the Sound of Jura|0101000020E61000004A867D55468A16C08CD5D489D62C4C40
555583038|Loch Sween|0101000020E610000060DDE02B7F9816C0C06377A240FC4B40
555583039|Lochs Duich, Long and Aish|0101000020E61000003CCC2F9CA87C16C01CC88449E5A14C40
555583040|Monach Isles|0101000020E610000030AD7A67C8481EC0B07C1C8ECDC24C40
555583043|Papa Westray|0101000020E610000040B359E885D706C09C548FFCCDAE4D40
555583044|Small Isles|0101000020E61000008253F87D258F1AC050E0CA6AFE804C40
555583049|Firth of Forth Banks Complex|0101000020E61000006B20376F0451F6BF88377C89B34F4C40
555583050|North-west Orkney|0101000020E61000002C0D9BBD019A0BC0D874B0DDE1B44D40
555583051|Central Fladen|0101000020E61000003A1E24773EE8D8BFD48C1708EB894D40
555583052|East of Gannet &amp;amp; Montrose Fields|0101000020E6100000BE689E5C83D1F33FECFC78A860944C40
555583045|South Arran|0101000020E6100000C4C9E7FE7A8015C0080979F32ABD4B40
555583046|Upper Loch Fyne and Loch Goil|0101000020E6100000C447DA8198D514C0FCB0C2C002114C40
555583047|Wester Ross|0101000020E6100000054738133E4716C0A8AD436876F84C40
555583053|Faroe-Shetland Sponge Belt|0101000020E6100000648DD03C77510AC068D4B3F593654E40
555588829|Sierras Almagrera, de los Pinos y el Aguilón|0101000020E6100000C27BD9EB7CACFBBFF8AED42F28AB4240
555583065|Sound of Barra|0101000020E6100000B0E1F74F785F1DC09CC3EA3950854C40
555583082|Guiuan|0101000020E6100000CC05CE0737745F40C05E08BD27C42540
555583083|Mount Hamiguitan Range|0101000020E61000005EC7038C278B5F400062D9C768E41A40
555583086|Marinduque|0101000020E6100000900BBDEC677F5E405098480E7DC02A40
555583087|Mount Balatukan Range|0101000020E6100000665F32BC563E5F4070E9890F35952140
555583090|Northwest Panay Peninsula|0101000020E61000006CD6FE9F47805E40B0202457A69F2740
555583092|Quirino|0101000020E610000004F393AE3C725E40B848EB930F423040
555583093|Samar Island|0101000020E6100000F6A374B301505F409088716489812740
555583095|Alamio, Buyaan, Carac-an, Panikian Rivers and Sipangpang Falls|0101000020E610000009819CD9C0705F4070546199A2862240
555583099|Mount Hamiguitan Range|0101000020E6100000823A0851128B5F40605680A861E61A40
555583100|Timpoong and Hibok-hibok|0101000020E6100000653DB844052D5F40C0769DB23F632240
555583102|Olango Island|0101000020E61000000647F1306F025F404028C139A87F2440
555583103|Unnamed National Park, Wildlife Sanctuary and Game Preserve (PD 1636)|0101000020E61000005444DB6BBC595E4070D5BE32CF532D40
555583112|Espacio marino de la Ria de Mundaka-Cabo de Ogoño|0101000020E610000094E78CF77A0F07C0A89948E5DDB84540
555583114|Espacio marino de Cabo Peñas|0101000020E610000026C3E453F87117C0C4D5366F83DC4540
555583149|Lake Okeechobee Sanctuaries|0101000020E61000005C3D7018AF3A54C040977C3585173B40
555583143|Humbug Spires|0101000020E6100000308AD2D01C2A5CC0109D2BD8F3E04640
555588830|Calares de Sierra de los Filabres|0101000020E6100000AAA2D6D0C9B503C0F0236B0534A44240
555589368|Unstrut-Triasland|0101000020E610000048AB3DB66B5A27403CA0888C419F4940
555583306|Pascagoula River|0101000020E61000009E53AC8E862556C00055AA583D713E40
555583308|Ailinginae|0101000020E6100000EA136A560DCD6440502EDB0F774C2640
555583313|Arno|0101000020E61000000819CB22BD716540E0C51FE72B421C40
555583329|Jaluit|0101000020E61000005007BC002F2E654020FDD717DB2E1940
555583340|Mili Atoll|0101000020E6100000681747C92B7E6540A0A43A0BE5E01840
555583362|Rongelap|0101000020E61000002EF769F3F4D9644050A8E95F04A62640
555589381|Ohre- und Elbniederung|0101000020E6100000EE084F86A95C2740A4B0F8ABF2224A40
555589383|Harz und südliches Harzvorland|0101000020E610000092BABC2EAAF92540D40F84AD17C64940
555589828|Il-Baħar tal-Lbiċ|0101000020E61000004BAD730133B22C403CBEFA3B85EB4140
555589829|Il-Baħar ta' madwar Għawdex|0101000020E6100000406C69A285CA2C409455F5851F054240
555583589|Nine Mile Point|0101000020E6100000F8EFB2CED46154C048A16C71DD463D40
555583662|T. Mabry Carlton, Jr. Memorial|0101000020E61000008CB21B30229254C0A85DFC0FDE263B40
555583714|EWPP-FPE_Iowa, IA (19095)|0101000020E61000006B47E677FF0D57C01CB93BC650ED4440
555588810|Sierra de Aracena y Picos deAroche|0101000020E6100000C0EF59FFBC751AC0501943C99CFC4240
555583728|Red Mountain|0101000020E6100000FAD02432A34B5AC080E7F0135E794440
555583732|Pringle Falls|0101000020E6100000466A9EECE0675EC0788F9C54CDDC4540
555588811|Sierra Pelada y Rivera del Aserrador|0101000020E6100000275A5BE84DE61BC0548E102567EE4240
555588812|Sierra Norte|0101000020E6100000BA1C418E253717C0545596C5BDF64240
555588813|Bahía de Cádiz|0101000020E61000003A8A0DAB25AB18C03CD97240A83A4240
555588844|Acebuchales de la Campiña Sur de Cádiz|0101000020E6100000F93074A7411918C0902B33B4802E4240
555587215|Tafermaar|0101000020E6100000E470AD36FE72604040158CE206CC1AC0
555586296|Kingston Range|0101000020E6100000C3F35A7144085DC0B4A0EDC119CC4140
555587216|Pulau Lembata|0101000020E6100000800B0CC46AF05E4010A901806CC120C0
555588831|Alborán|0101000020E610000078823CD7026508C0E89F34CF8FF54140
555584777|Fredericksburg|0101000020E6100000C342D199F06F53C01C263D2071294340
555584782|Saint Joe, Idaho|0101000020E61000003EE66059BBD05CC0AC5B3322E6824740
555584785|Klamath Marsh|0101000020E610000032765B4477665EC010EFFB027D784540
555584792|White River|0101000020E6100000AC77D9DFD6C856C0404D0449D6114140
555584793|Upper Klamath|0101000020E6100000181926406F825EC06C4481C2E9434540
555584869|Pine Glades|0101000020E61000002E2DDEF01C1154C010111B2C5CEC3A40
555584898|Soapstone Prairie|0101000020E6100000DA9C106EE8445AC02C2D8EFD1E7C4440
555585094|Duette|0101000020E61000001600AA82778B54C0804F86663B853B40
555586326|Phillip P. Schneider|0101000020E61000005006EB73ABDE5DC0107611B392234640
555585532|Timucuan Ecological and Historic|0101000020E6100000C26769F7E75C54C0B8D64F8DC4793E40
555586331|Sauvie Island|0101000020E61000000E39F6B4C6B25EC09053D9BCD9E24640
555586333|Summer Lake|0101000020E61000005364E08527305EC064F465A1317A4540
555585382|Blue Ridge|0101000020E6100000B8A02A91217D54C074CF2E0A5BF64140
555585388|Apalachicola Bluffs And Ravines|0101000020E61000006EA60A5A5F3D55C0A05B4FBEEA793E40
555585410|Brooker Creek|0101000020E6100000C4452744B3AA54C000455E7652293C40
555586335|Wenaha|0101000020E6100000C901BDBEA95E5DC0CCB9B199F6F54640
555585444|Deep Creek|0101000020E6100000DFF509FD484854C0D825667442F43C40
555586336|White River|0101000020E6100000F0FF0521E74F5EC04C7DB34975A64640
555585448|Disney|0101000020E610000092FBB388CF5954C008A1CCDE50163C40
555585526|Longleaf Pine|0101000020E6100000D0562B250E4B54C0E05E87AEA7103D40
555585657|Anclote Key|0101000020E61000009DFC9F5DAFB554C070A5CE18F01C3C40
555585672|American Prairie Foundation|0101000020E6100000E8037B8917FF5AC0440EBBA32AFF4740
555585805|Blackfoot River Corridor Fee|0101000020E61000005ECE0260648F5CC0F839A5F3698C4740
555585860|Imnaha, Oregon|0101000020E6100000D6CF8A0F4B325DC060338D81D0B74640
555585867|Upper Deschutes River|0101000020E61000000C7F2386AB605EC080CD0E65E6E54540
555585869|North Fork Middle Fork Willamette, Oregon|0101000020E610000067468F1C8D995EC09C996FD060EA4540
555585878|Fish Creek Rim|0101000020E610000073B7BCB69AF95DC0ACF08AF423204540
555585881|Harney Lake|0101000020E6100000EC8956B814C85DC0E0F3D759E49D4540
555585914|Corkscrew Swamp|0101000020E6100000224B5ED7086854C0B8D68A82D5633A40
555585988|Army Compatible Use Buffer|0101000020E6100000E9DA3DC4609F57C0D09DE1EC67234740
555586099|Flint Rock Tract|0101000020E6100000F576C9A4450355C028547CC558263E40
555586067|Rock Springs Run|0101000020E610000053F93E39A75C54C0E89A863EDEC33C40
555586089|Gray Ranch Megasite|0101000020E6100000AF674F3E62335BC038CCA41B1B8A3F40
555586166|Minam, Oregon|0101000020E6100000BFEABDDC89655DC088272D5C16AA4640
555586727|San Nicolas Island and Begg Rock|0101000020E6100000AC8691D0BCDB5DC0282222C0FFA14040
555586150|Pu‘u Kukui|0101000020E610000041A16E824D9363C0486242D90FF03440
555586170|Andreafsky|0101000020E61000007F0ACE83B94964C0247B9131805F4F40
555586174|Beaver Basin|0101000020E61000002697B0EA639455C038DBE1BE54494740
555586175|Becky Peak|0101000020E6100000A2AC982497A75CC088A84F0012FA4340
555586176|Bering Sea|0101000020E6100000903203E7F69A65C0B8CF23E65C394E40
555586177|Big Branch|0101000020E61000001A34CB5D8C3D52C05441783391A84540
555586178|Big Jacks Creek|0101000020E6100000005AF53A3A025DC0AC6D03444F504540
555586181|Blackridge|0101000020E6100000C0BA8380F34D5CC0581B4FB091AC4240
555586186|Breton|0101000020E6100000ADB138BACF3A56C090EC67B114B13D40
555586188|Bristlecone|0101000020E6100000F9CD03546DBB5CC0C06C0DA2BEB74340
555586190|Bruneau River|0101000020E6100000BC8D06C09DEE5CC0B47F33D844304540
555586193|Canaan Mountain|0101000020E61000001A63D282763F5CC014DF5B8E00894240
555586195|Cedar Mountain|0101000020E610000003FE6DB9963C5CC034A98F97004A4440
555586196|Cedar Roughs|0101000020E610000072158A2CDA935EC090E49C8C354B4340
555586198|Clackamas|0101000020E6100000804D19C17E755EC0882FE83108744640
555586199|Copper Salmon|0101000020E61000003E6F1B19240D5FC0140D5917965D4540
555586219|Hawaii Volcanoes|0101000020E6100000E93A4307F96F63C08848B3779B793340
555586221|High Schells|0101000020E61000000D446E9D4AA55CC0F018F3E7D9AA4340
555586222|Highland Ridge|0101000020E6100000E0AF8B690E8C5CC0402DE624CA624340
555586224|John Krebs Wilderness (draft boundary)|0101000020E6100000C2B2411006AC5DC0E4C4960C0A354240
555586225|Karta River|0101000020E6100000780DC15B279760C0A02FCC9503C94B40
555586226|Kootznoowoo|0101000020E61000006A41B40EA7C960C0F48A45186ECD4C40
555586229|Lye Brook|0101000020E61000002EDEB8B9CA4152C0E8D40F03008E4540
555586232|Mission Mountains Tribal|0101000020E6100000B0A785955A7C5CC04836BA640BB84740
555586236|Mount Grafton|0101000020E61000009C4036B076B05CC0805A8B0A0D5C4340
555586237|Mountain Lake|0101000020E6100000C403AF9F0B1E54C08C15AFCBB3B34240
555586239|Oregon Island|0101000020E6100000BE6BE7C64D0A5FC0642F0CAC51104640
555586203|Crater Mountain|0101000020E61000005A351026EF925DC0F86138CFDF8D4240
555586204|Craters of the Moon National|0101000020E610000008E716F263605CC040ECAD3780B24540
555586205|Doc's Pass|0101000020E6100000B16EA5F7A3815CC01CD227AD70AF4240
555586207|El Toro|0101000020E6100000FA4BDA536A7450C060D90A165E4A3240
555586209|Fish Slough|0101000020E61000000DE723FB849D5DC0388CC469A0BE4240
555586241|Owyhee River|0101000020E61000003C0AA451ED3E5DC0581E5D3FD9194540
555586212|Glastenbury|0101000020E61000002AB9811B9F4552C0C05AFEAED5784540
555586213|Goshute Canyon|0101000020E61000009A0EDBA587B55CC0486443974D054440
555586214|Grand Gulch ISA|0101000020E61000000C6C9435AE8A5BC04CEB28A1D0B14240
555586216|Great Falls Basin|0101000020E6100000F6D334C314595DC03812240009ED4140
555586217|Great Swamp|0101000020E6100000D4A407B4EB9E52C0FC2A4A8D195B4440
555586218|Haleakala|0101000020E61000000FB2A9E7718563C058BCCDFF91B73440
555586257|Seney|0101000020E61000005A025C5B6A8D55C0E8135FABCC244740
555586262|South Egan Range|0101000020E6100000207D17C268BD5CC08C1691AF445C4340
555586265|Spring Basin|0101000020E610000086B88AA7AA185EC0BC42995FD06E4640
555586244|Peru Peak|0101000020E610000062C185A0523B52C0B8E1121524A74540
555586247|Poker Jim Ridge Propo|0101000020E6100000DC5DAD148BE65DC0E839EF5A5D524540
555586250|Roaring Plains West|0101000020E610000088ECC5166DDB53C0788C4237A0764340
555586251|Roaring River|0101000020E61000008D1B9C71997F5EC058E152DFC3934640
555586266|Stephen Mather|0101000020E610000000A00526DA595EC01C00516D46674840
555586253|Rough Mountain|0101000020E61000001058EF7E8FEC53C0AC6B3F7C4DF54240
555586254|Russell Fjord|0101000020E61000006473BC13CB6C61C098CF561E37D94D40
555586256|Semidi|0101000020E6100000DB8C0F00009863C0ECF6E2C3C00C4C40
555586270|Tebenkof Bay|0101000020E6100000345368DB3BC060C0004F3CCF4E3B4C40
555586274|Unimak Island|0101000020E6100000902CBBE24E8164C03440F7BF455C4B40
555586276|Washington Islands|0101000020E610000068AAA1BD4C2F5FC09CE220770A014840
555586277|West Chichagof-Yakobi|0101000020E61000007F7F0817700061C038686D8F48D44C40
555586278|Wild Sky|0101000020E6100000725612714C5A5EC040B197D882E84740
555586271|Theodore Roosevelt|0101000020E61000008F39AEC1E8D859C0F8258C1A17CB4740
555586272|Tracy Arm-Fords Terror|0101000020E61000004F6782ADE6A460C0D804062020E04C40
555586290|Dark Canyon ISA|0101000020E6100000A816AD4DDF895BC098B3FBEB5BF24240
555586286|Caliente Mountain|0101000020E6100000C8C9F6525CF35DC01014FB155C874140
555586306|Scab Creek|0101000020E6100000FAE1B9EDB5615BC0F46056582B664540
555586312|Bridge Creek|0101000020E61000008C6557A461BC5DC0F4E4348D4B874640
555586316|Elkhorn|0101000020E6100000C1B1CA5C477C5DC0E837F1E791564640
555586346|Utah State Department of Wildlife Resources 100|0101000020E61000003A9D5A467A555BC0E84D87B3BADB4340
